Name,Type,Address,Town,State,AddressNote,Latitude,Longitude,Parking,ParkingAccessible,ParkingNote,AdultChange,ChangingPlaces,BabyChange,BabyCareRoom,DumpPoint,DPWashout,DPAfterHours,DumpPointNote,OpeningHours,OpeningHoursNote,Male,Female,Unisex,AllGender,Ambulant,Accessible,ToiletNote,Shower
Alpine National Park - Cope Hut,Park or reserve,Bogong High Plains Road,Falls Creek,VIC,,-36.9066,147.292,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - CRB Camping Area,Camping ground,Omeo Highway,Anglers Rest,VIC,,-36.9983,147.4953,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Diamantina Horse Yards,Park or reserve,Diamantina Horse Yards,Hotham Heights,VIC,,-36.9122,147.169,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Dibbin Hut Camping Area,Camping ground,Dibbin Hut Camping Area,Hotham Heights,VIC,,-36.9489,147.182,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Dogmans Hut,Park or reserve,Dogmans Hut,Tom Groggin,VIC,,-36.5381,148.132,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Eaglevale Camping Area,Camping ground,Wonnangatta B Road,Crooked River,VIC,,-37.37,147.01,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Edmonson Hut Camping Area,Camping ground,Edmonson Hut Camping Area,Falls Creek,VIC,,-36.848,147.332,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Federation Hut Camping Area,Camping ground,Federation Hut Camping Area,Bogong,VIC,,-36.9014,147.123,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Fitzgeralds Hut Camping Area,Camping ground,Fitzgeralds Hut Camping Area,Falls Creek,VIC,,-36.8765,147.365,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Horseyard Flat Camping Area,Camping ground,Horseyard Flat Camping Area,Hawkhurst,VIC,,-37.4863,146.984,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Howitt Hut,Park or reserve,Howitt Road,Wongungarra,VIC,,-37.2316,146.697,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Howitt Trail Head,Park or reserve,Howitt Trail Head,Abbeyard,VIC,,-37.18295822,146.68018,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - JB Plain Hut,Park or reserve,Great Alpine Road,Dinner Plain,VIC,,-37.0233,147.221,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Johnston Hut Camping Area,Camping ground,Johnston Hut Camping Area,Falls Creek,VIC,,-36.8487,147.351,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Joker Flat Camping Area 1,Camping ground,Omeo Highway,Shannonvale,VIC,,-36.9415,147.474,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Joker Flat Camping Area 2,Camping ground,Omeo Highway,Shannonvale,VIC,,-36.94198611,147.474175,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Kelly Hut,Park or reserve,Kelly Hut,Shannonvale,VIC,,-36.8745,147.372,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Kennedy Hut,Camping ground,Kennedy Hut,Dartmouth,VIC,,-36.805,147.664,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - King Hut Camping Area,Camping ground,Alpine National Park,Mount Buller,VIC,,-37.089,146.573,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Lovicks Hut,Park or reserve,Alpine National Park,Mount Buller,VIC,,-37.2065,146.576,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Pike Flat,Park or reserve,Alpine National Park,Mount Buller,VIC,,-37.1825,146.512,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Ritchies Hut,Park or reserve,Alpine National Park,Mount Buller,VIC,,-37.1967,146.475,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Roper Hut Camping Area,Camping ground,Alpine National Park,Mount Beauty,VIC,,-36.8099,147.331,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Langford West Camping Area,Camping ground,Bogong High Plains Road,Falls Creek,VIC,,-36.9287,147.304,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Limestone Creek Camp Area,Camping ground,Limestone Creek Camp Area,Cobberas,VIC,,-36.8547,148.051,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Michell Hut,Park or reserve,Michell Hut,Mitta Mitta,VIC,,-36.7204,147.312,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Mount Benambra Hut,Park or reserve,Mount Benambra Hut,Dartmouth,VIC,,-36.5055,147.575,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Mountain Creek Camping and Picnic Area,Camping ground,Mountain Creek Camping and Picnic Area,Mitta Mitta,VIC,,-36.7,147.252,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Alpine National Park - Paradise Falls,Park or reserve,Paradise Falls,Cheshunt,VIC,,-36.8665,146.439,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Pineapple Flat Camping Area,Camping ground,Pineapple Flat Camping Area,Wabonga,VIC,,-37.0655,146.5,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Pinnacles Lookout,Park or reserve,Pinnacles Lookout,Miowera,VIC,,-37.4593,147.056,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Pretty Valley Precinct,Park or reserve,Falls Creek Road,Falls Creek,VIC,,-36.8939,147.251,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Raspberry Hill Camping and Picnic Area,Camping ground,Bogong High Plains Road,Falls Creek,VIC,,-36.9426,147.317,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Alpine National Park - Sandy Flat,Park or reserve,Sandy Flat,Cheshunt South,VIC,,-36.9377,146.427,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Suggan Buggan,Park or reserve,Suggan Buggan,Suggan Buggan,VIC,,-36.95152852,148.3266,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Tawonga Huts Camping Area,Camping ground,Tawonga Huts Camping Area,Falls Creek,VIC,,-36.8975,147.203,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Taylors Crossing Camping Area,Camping ground,Taylors Crossing Camping Area,Benambra,VIC,,-36.8262,147.66,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - The Poplars Camping Area,Camping ground,The Poplars Camping Area,Cobberas,VIC,,-36.7775,148.105,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Top Crossing,Park or reserve,Top Crossing,Wabonga,VIC,,-36.9648,146.439,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Wallace Hut,Park or reserve,Bogong High Plains Road,Falls Creek,VIC,,-36.8966,147.307,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Wombat Post Office Camping Area,Camping ground,Wombat Post Office Camping Area,Dartmouth,VIC,,-36.779,147.596,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Alpine National Park - Young Hut Camping Area,Camping ground,Young Hut Camping Area,Hotham Heights,VIC,,-36.9518,147.215,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Andersons Mill - Smeaton Historical Attraction,Park or reserve,Smeaton Historical Attraction,Smeaton,VIC,,-37.3405,143.948,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Ararat Hills Regional Park - Bridal Hill,Park or reserve,AI8,Ararat,VIC,,-37.2547,142.911,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Mount Hedrick Scenic Reserve - Huggetts Crossing,Park or reserve,Huggett Road,Monomak,VIC,,-37.81873822,146.83767,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Baw Baw National Park - Aberfeldy Bridge,Park or reserve,Plane Track,Toombon,VIC,,-37.8535,146.43,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Baw Baw National Park - Eastern Tyers,Park or reserve,East Tyers Road,Baw Baw,VIC,,-37.9245,146.384,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Baw Baw National Park - Mount Erica Car Park,Car park,Mount Erica Carpark,Baw Baw,VIC,,-37.8928,146.355,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Bemm River Scenic Reserve - Bemm River Day Visitor Area,Park or reserve,Sydenham Inlet Road,Bemm River,VIC,,-37.75656862,148.96175,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Big Desert Wilderness Park - Broken Bucket,Park or reserve,Broken Bucket,Big Desert,VIC,,-35.6437,141.1643,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Big Desert Wilderness Park - Red Bluff,Park or reserve,Nhill Murrayville Road,Big Desert,VIC,,-35.96199766,141.4070041,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Black Range Scenic Reserve - Bunjils Cave Scenic Reserve,Park or reserve,Bunjils Cave Road,Black Range,VIC,,-37.1328,142.732,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Black Range State Park - Mudadgadjiin Picnic Ground,Park or reserve,Rees Road,Telangatuk East,VIC,,-37.099,142.095,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Braeside Park - Visitor Information Centre,Other,Braeside Park,Braeside,VIC,,-37.9911,145.126,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Braeside Park - Governor Road Car Park,Car park,Braeside Park,Braeside,VIC,,-38.0078,145.135,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Brisbane Ranges National Park - Anakie Gorge Picnic Area,Park or reserve,Staughton Vale Road,Balliang,VIC,,-37.8602,144.271,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Brisbane Ranges National Park - Boar Gully Camping Area,Camping ground,Bacchus Marsh-Mtwal Road,Balliang,VIC,,-37.7691,144.2632,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Brisbane Ranges National Park - Fridays Picnic Area,Park or reserve,Steiglitz Durdidwarr Road,Steiglitz,VIC,,-37.8654,144.184,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Brisbane Ranges National Park - Little River Picnic Area,Park or reserve,Mcleans Highway,Balliang,VIC,,-37.8204,144.265,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Brisbane Ranges National Park - Old Mill Walk-in Camping Area,Camping ground,Steiglitz-Durdidwarrah Road,Steiglitz,VIC,,-37.8533,144.1952,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Brisbane Ranges National Park - Stoney Creek Picnic Area,Park or reserve,Geelong-Ballan Road,Anakie,VIC,,-37.8568,144.251,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Bunyip State Park - Camphora Picnic Area,Park or reserve,Gembrook-Tonimbuk Road,Gembrook,VIC,,-37.9841,145.641,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Bunyip State Park - Dyers Picnic Area,Park or reserve,Log Dump Fitr,Gembrook,VIC,,-37.9466,145.673,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Bunyip State Park - Forest Road Picnic Area,Park or reserve,Forest Road,Gentle Annie,VIC,,-37.9809,145.811,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Bunyip State Park - Mortimer Picnic Area,Park or reserve,Link Road,Gembrook,VIC,,-37.9844,145.595,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Burrowa - Pine Mountain National Park - Blue Gum Camping Area,Camping ground,Bluff Falls Road,Cudgewa,VIC,,-36.1232,147.775,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Burrowa - Pine Mountain National Park - Bluff Creek Camping Area,Camping ground,Bluff Falls Road,Cudgewa,VIC,,-36.1153,147.781,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Burrowa - Pine Mountain National Park - Hinces Creek,Park or reserve,Cudgewa North Road,Cudgewa,VIC,,-36.0836,147.776,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Cape Conran Coastal Park - East Cape Beach,Park or reserve,Cape Conran Coastal Park,Cape Conran,VIC,,-37.7979,148.743,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Cape Conran Coastal Park - Sailors Grave Beach,Park or reserve,Cape Conran Coastal Park,Cape Conran,VIC,,-37.8007,148.7421,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Cape Conran Coastal Park - Salmon Rocks Beach,Park or reserve,Marlo Plains Road,Marlo,VIC,,-37.8094,148.7269,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Cape Conran Coastal Park - West Cape Boat Ramp,Other,Marlo Plains Road,Marlo,VIC,,-37.8121,148.7279,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Cape Liptrap Coastal Park - Bear Gully,Park or reserve,Bear Gully Road,Tarwin Lower,VIC,,-38.8931,145.9805,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Cape Nelson State Park - Cape Nelson Picnic Area,Park or reserve,Cape Nelson Lighthouse Road,Portland West,VIC,,-38.41942058,141.5491445,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Cathedral Range State Park - Sugarloaf Saddle Day Visitor Area,Park or reserve,Sugarloaf Saddle Day Visitor Area,Taggerty,VIC,,-37.4094,145.7577,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Churchill National Park - Churchill Visitor Area,Park or reserve,Army Road,Lysterfield South,VIC,,-37.9514,145.2515,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Cobram Regional Park - Big Toms Bend,Park or reserve,Cobram Regional Park,Cobram,VIC,,-35.902,145.6528,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Cobram Regional Park - Dead River Bend,Park or reserve,Murray Valley Highway,Boosey,VIC,,-35.987,145.806,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Cobram Regional Park - Scotts Beach,Park or reserve,Mookarii Street,Cobram,VIC,,-35.9145,145.6668,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coliban River Scenic Reserve - Picnic Area,Park or reserve,Swing Bridge Road,Taradale,VIC,,-37.12155772,144.36176,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Creswick Regional Park - Slatey Creek Picnic Area,Park or reserve,Slaty Creek Road,Cabbage Tree,VIC,,-37.4629,143.905,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Croajingolong National Park - Allans Head,Park or reserve,Croajingolong National Park,Mallacoota,VIC,,-37.5082,149.791,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Croajingolong National Park - Cape Horn,Park or reserve,Croajingolong National Park,Gipsy Point,VIC,,-37.491,149.68,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
