Address,Town,AddressNote,Latitude,Longitude,Parking,ParkingAccessible,ParkingNote,AccessNote,AdultChange,ChangingPlaces,AdultChangeNote,BabyChange,BabyCareRoom,BabyChangeNote,DumpPoint,DPWashout,DPAfterHours,DumpPointNote,OpeningHours,OpeningHoursNote,Male,Female,Unisex,AllGender,Ambulant,Accessible,ToiletNote,Shower
248 Etiwanda Avenue,Mildura,,-34.1921331,142.1744604,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 6am-7pm, Sun 8am-4pm, Sat 7am-4pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
98 Vida Street,Aberfeldie,"Facilities located at the rear, near the cafe. ",-37.7642579,144.8968836,TRUE,TRUE,Parking in dedicated spaces in nursery car park. Over 100 metres and road crossing to get to toilet. ,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-4pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Mackellar Street,Benalla,,-36.54482619,145.9837285,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Mary Street,Preston,Located down Pam Lane past Rhubarb Rhubarb Organics. ,-37.73857469,145.0018484,TRUE,TRUE,Accessible parking spaces as provided by the market. Not close to facilities. ,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Fri 8am-6pm, Wed-Thu,Sat-Sun 8am-3pm",Closed Monday & Tuesday.,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"This facility caters for those with accessible needs and those with children.  There is a food warming area, with microwave and hot water.  Power points also available. ",FALSE
30A The Centreway,Preston,Located at the rear of the meat section.,-37.73885044,145.0015211,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Wed-Thu,Sat-Sun 8am-3pm, Fri 8am-6pm",Closed Monday & Tuesday.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
235 The Centreway,Preston,,-37.73942314,145.0016526,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Fri 8am-6pm, Wed-Thu,Sat-Sun 8am-3pm",Closed Monday & Tuesday.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
41 Tallarook Street,Seymour,,-37.02334292,145.1294162,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Men’s is right hand transfer and women’s has left hand transfer.  No baby change table but steel sink top can be used instead. ,FALSE
55-57 High Street,Heathcote,,-36.9276988,144.7118477,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 5am-10pm,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
63 High Street,Heathcote,,-36.92680559,144.7113537,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-5pm,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Parents room also provided ,FALSE
5 K Road,Werribee South,Located at the rear of the building. ,-37.93243833,144.666295,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-5:30pm,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
167A Elizabeth Street,Coburg North,Located towards the underground car park. ,-37.72916582,144.9835779,TRUE,TRUE,,"Two bays outside. However, path is often cluttered with shopping trolleys. ",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 8am-10pm,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Grab rails on left hand side, large cubicle. ",FALSE
97 Tourist Drive 11,Werribee South,Located right next to the coast guard.,-37.97386935,144.6929237,TRUE,FALSE,Can park right outside.,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Female left hand transfer, male right hand transfer. ",FALSE
289 Maude St,Shepparton,Located near the Coles car park.,-36.3837782,145.400518,TRUE,FALSE,,MLAK facility.,TRUE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
68 High Street,Berwick,,-38.03146499,145.345037,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Fri 4pm-1am, Sun 2pm-9pm, Thu 5pm-10pm, Sat 2pm-1am",,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
18–24 A79,Nullawil,,-35.85280111,143.1765144,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE
34 King Street,Dandenong,,-37.983611,145.218894,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-4pm,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
180 Riverdale Boulevard,Mernda,,-37.6013603,145.0991931,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Thu-Fri 9am-9pm, Sat-Wed 9am-5pm","

",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
Langs Road,Ascot Vale,,-37.77973586,144.911298,TRUE,TRUE,,,TRUE,TRUE,"This Changing Places space is located past reception via a left, as you walk down the corridor you will find the service to your right-hand side.",TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat 6am-8pm, Thu-Fri 5am-10pm, Sun 8am-8pm, Mon-Wed 5am-11pm","Public Holidays 8.00am - 8.00pm
Closed Christmas Day and Good Friday",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
,Moonee Ponds,,-37.76167807,144.9252954,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Dec-Mar Mon-Fri 6am-7pm, Dec-Mar Sat-Sun 8am-7pm","Open for the summer season from the first weekend of December to the last weekend of March.
Public Holidays 8.00am - 7.00pm
Closed Christmas Day",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
620A Creswick Road,Soldiers Hill,,-37.5430766,143.8505698,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 5am-11pm,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
4385 South Gippsland Highway,Caldermeade,Operational dairy and cafe on the South Gippsland Highway.,-38.2396287,145.5304509,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-4pm,"Closed Good Friday, Christmas Day and Boxing day",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Moonee Ponds Central,Moonee Ponds,,-37.76600959,144.9239391,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun-Thu 10:30am-10pm, Fri-Sat 10:30am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
324 Burke Road,Glen Iris,,-37.85116778,145.0536843,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single unisex block with a hand dryer.,FALSE
Wedge Road,Carrum Downs,,-38.08611548,145.1870367,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
Saltwater Reserve,Point Cook,,-37.90900248,144.7548092,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 8am-5pm,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
78 Great Ocean Road,Anglesea,,-38.412562,144.1892407,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
78 Great Ocean Road,Anglesea,,-38.412562,144.1892407,TRUE,TRUE,,,TRUE,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,Currently closed,Facility has been vandalised and is temporarily closed while we complete repairs. Apologies for the inconvenience. ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
6B Henry Street,Pakenham,,-38.07417921,145.482387,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-5pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
33 Waterfield Street,Coburg,,-37.742158,144.9649526,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 6am-9pm,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
146 Landells Road,Pascoe Vale,,-37.71809,144.9446219,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,Locked for club use,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
24 Rays Way,Pakenham,,-38.09667659,145.4878929,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 9am-6pm, Sat 9am-12pm",,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
McBryde Street,Fawkner,,-37.7075464,144.9762129,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Forbes Grove,Oak Park,,-37.72051769,144.9273863,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
11 Harding Street,Coburg,,-37.7449431,144.9669883,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
55-61 Tinning Street,Brunswick,,-37.7593313,144.9595833,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
21 Tower Street,Werrimull,,-34.39085708,141.5946733,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
10 Raymond McMahon Boulevard,Endeavour Hills,"Lower level - Entrance located opposite Erica Close, Endeavour Hills",-37.97815356,145.2601901,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Mon-Fri 9am-3pm,Closed during school holidays,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
166 B180,Castlemaine,,-37.0758656,144.2405072,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
109 Waterdale Road,Ivanhoe,,-37.7692093,145.042817,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1 Flintoff Street,Greensborough,,-37.7043727,145.1049976,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
72 Turnham Avenue,Rosanna,,-37.7429814,145.0669535,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,Currently closed,"Hello

The library is being demolished and a new one built on the same site.

Regards

Scott Nutt
Spatial & Property Systems Analyst

Banyule City Council 
T (03) 9457 9810  M 0466 327 790 
",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
6 Ibbottson Street,Watsonia,,-37.7104561,145.0834252,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Wed 9am-8:30pm, Sat 10am-5pm, Fri 9am-5pm, Thu 9am-10pm, Sun 1pm-5pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
472 Heidelberg Road,Heidelberg,,-37.75205604,145.0570994,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
28 Shakespeare Drive,Templestowe,Opposite Playground,-37.76452169,145.1624016,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
61 Reynolds Road,Templestowe,In sports pavilion,-37.76067939,145.1518753,TRUE,TRUE,Car park southern end of pavilion,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
33 Sheahans Road,Bulleen,,-37.75924357,145.0946229,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
11 Park Avenue,Doncaster,Located in pavilion beside the Koonung Creek Trail,-37.7847665,145.1009725,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
18 Thea Grove,Doncaster East,Located in pavilion,-37.7988057,145.1522036,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
27 Knees Road,Park Orchards,,-37.77537135,145.2192764,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
3 Anderson Street,Templestowe,,-37.75878322,145.1289992,TRUE,TRUE,,Located in sports pavilion beside netball courts,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
The Mall,Templestowe Lower,,-37.7723372,145.1130475,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: 6am-10pm, 6am-10pm",6am to 10pm,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
,Surrey Hills,,-37.82311999,145.10028,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,Open when the trains run.,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Two sets of facilities on either sides of the stations. Need to use MYKI card to access.,FALSE
148 Condon St,Kennington,,-36.77432483,144.3066768,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Wed 8am-9pm, Thu-Sun 8am-10pm",,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
5 Swanston Street,Melbourne,,-37.8176935,144.9679913,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Nov-Mar Mon-Fri 3pm-7pm, Nov-Mar Sat-Sun 1pm-7pm",Open through Summer.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2 Beswick Street,Garfield,,-38.0933931,145.6765763,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Oct-Mar Mon-Fri 5:30am-9pm, Oct-Mar Sat-Sun 8am-7pm",Open over the Summer months.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
Anderson Street,Pakenham,,-38.07445139,145.483346,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Oct-Mar 9am-5pm,Open through Summer,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
La Trobe University,Bundoora,,-37.72271408,145.0450188,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Exeloo facility (not automated),FALSE
La Trobe University,Bundoora,,-37.7204985,145.0484008,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Alan Mathews Drive,Mildura,Located in the departures lounge (after security screening),-34.2306109,142.084602,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
The Como Centre,South Yarra,Facilities are located on the ground floor near the Chapel Street entrance.,-37.83936281,144.9962637,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 10am-5pm, Sat 9am-5pm, Mon-Fri 9am-6pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
2265 Plenty Road,Yan Yean,,-37.53094651,145.1114967,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
64 Millbrook Drive,Wyndham Vale,,-37.84840653,144.5964134,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
10 Hummingbird Drive,Botanic Ridge,,-38.14957406,145.290241,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Thu 9am-5:30pm, Fri 9am-9pm, Sat-Sun 10am-5pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
60 Diamond Street,Eltham,,-37.71242163,145.1470996,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
28 Main Hurstbridge Road,Diamond Creek,,-37.67712883,145.1520306,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Etiwanda Avenue,Mildura,,-34.2152272,142.1449099,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 9am-5pm,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
2 Hood St,Yea,,-37.21025974,145.4273607,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 10am-4pm,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
22 Quarters Street,Aintree,,-37.72192877,144.6626241,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Woodlea Boulevard,Aintree,Located near Liquorland,-37.7224769,144.6702117,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat 9am-5pm, Sun 10am-4pm, Mon-Fri 9am-5:30pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
200 Hummingbird Boulevard,Tarneit,,-37.8343687,144.6511964,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Fri-Tue 11am-5pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Uni Hill Town Centre,Bundoora,Two sets of toilets; one set located on lower level (near undercover car park) and one set near the butchers,-37.68272499,145.0704505,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 10am-6pm,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
50 Quay Boulevard,Werribee South,,-37.96679448,144.7086333,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
50 Quay Boulevard,Werribee South,,-37.96570962,144.7081292,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Fri-Sun 7:30am-5pm, Mon-Thu 7:30am-3pm",,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Shiraz Crescent,Point Cook,,-37.9120576,144.7802281,TRUE,FALSE,Street parking only,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
18–24 Dry Creek Cr,Wandong,,-37.35873663,145.0318213,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
305 Sixth Ave,Eden Park,,-37.49602509,145.0738625,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Portaloo toilet,FALSE
9 Bay Trail,Port Melbourne,Across from waterfront place from the tram stop. ,-37.84155586,144.932655,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
Riversdale Park,Camberwell,,-37.83217693,145.0714765,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
444A Princes Highway,Corio,Located in bedding section,-38.06765972,144.3793234,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 10am-5pm, Fri 9am-7pm, Sat 9am-5pm, Mon-Thu 9am-5:30pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
6430 Western Highway,Serviceton,,-36.3440411,140.9690935,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
377 Nepean Highway,Chelsea,,-38.05085954,145.1153807,TRUE,FALSE,Car parking on west side of the Nepean Highway. ,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
450-500 High Street,Kew,"Off Adeney Avenue by playground.  There are 2 toilets, the second one requires a MLAK",-37.80118005,145.0488744,FALSE,FALSE,,,TRUE,TRUE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Gumnut Park and Playground,Donnybrook,"Toilets are associated with the cafe, but are available for park users",-37.54327852,144.9927136,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Thu 8am-3pm, Fri 8am-5pm, Sat-Sun 8am-4pm",,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
